Variable,Index,Value
flux,NTPP1,0.0
flux,NTPP2,0.0
flux,NTPTP1,0.0
flux,NTPTP2,0.0
flux,IPMD,0.218133809294583
flux,AIRC3,-0.216808634695099
flux,ADSL2r,0.216808634695099
flux,EX_fe2_e,-0.00777626203546333
flux,PUNP5,0.0
flux,PUNP6,0.0
flux,PUNP7,0.0
flux,RNDR1,0.0
flux,RNDR3,0.0
flux,RNDR4,0.0
flux,TMDS,0.0126688047080282
flux,TMDK1,0.0
flux,PPCDC,0.000326330902447141
flux,FTHFD,0.0
flux,EX_glc__D_e,-10.0
flux,EDD,0.0
flux,DHQTi,0.184526568126478
flux,PUNP1,-0.0003258467310161
flux,PUNP2,0.0
flux,PUNP3,0.0
flux,LYSAM,0.0
flux,DHAD1,0.423342687699127
flux,IPPMIa,-0.218133809294613
flux,EX_alltn_e,0.0
flux,G3PD7,0.0
flux,NADH9,0.0
flux,NADH10,0.0
flux,MDH,-18.8438838077068
flux,FUM,0.504889100325954
flux,PYDXNK,0.0
flux,PYAM5PO,0.0
flux,OHPBAT,-0.000215940032830986
flux,EX_dgsn_e,0.0
flux,EX_arab__L_e,0.0
flux,EX_fru_e,0.0
flux,EX_gal_e,0.0
flux,EX_xyl__D_e,0.0
flux,EX_duri_e,0.0
flux,EX_for_e,0.0
flux,EX_gly_e,0.0
flux,EX_h2_e,0.0
flux,EX_lys__L_e,0.0
flux,EX_ser__L_e,0.0
flux,EX_thm_e,0.0
flux,EX_trp__L_e,0.0
flux,GLUTRR,0.00172752026304327
flux,GLCS1,0.0
flux,GLCP,0.0
flux,EX_din_e,0.0
flux,EX_fmn_e,0.0
flux,EX_gthox_e,0.0
flux,HEMEOS,0.0
flux,ADMDC,0.0
flux,AGMT,0.0
flux,ARGDC,0.0
flux,ARGSS,0.143213753812222
flux,AGPR,-0.143213753812461
flux,SPMS,0.0
flux,G1SAT,0.00172752026287526
flux,KDOCT2,0.0188400416115003
flux,OAADC,0.0
flux,MNNH,0.0
flux,ALTRH,0.0
flux,GUI1,0.0
flux,PGAMT,-0.0457483000564025
flux,UAGDP,0.0457483000563544
flux,UAGCVT,0.0134541292223574
flux,GLUR,-0.0134541292222821
flux,UAG2E,0.0
flux,EX_acald_e,0.0
flux,EX_melib_e,0.0
flux,MACPD,0.0
flux,DMQMT,0.0
flux,ICHORS_copy1,0.0
flux,EX_sucr_e,0.0
flux,EX_tre_e,0.0
flux,EX_zn2_e,-0.000165102132882566
flux,HACD5,0.172306589450841
flux,DNMPPA,0.000323910049497416
flux,HPPK2,0.00032391004936907
flux,PTPATi,0.000326330902447141
flux,HEX7,0.0
flux,DXPRIi,0.00115668327019619
flux,OPHBDC,0.000107970016431038
flux,OHPHM,0.0
flux,GHMT2r,0.540107902929435
flux,DHORD2,0.160161173028284
flux,ADK4,0.0
flux,INSK,0.0
flux,ABTA,0.0
flux,SSALx,0.0
flux,ASPT,0.0
flux,SERD_L,0.0
flux,THRD,0.0
flux,HEX4,0.0
flux,KARA1,-0.423342687699005
flux,KARA2,0.14066556459079
flux,ACCOAC,0.0376829882458642
flux,NADK,0.000216424202431312
flux,ICHORS_copy2,0.0
flux,SUCBZS,0.0
flux,DHBD,0.0
flux,ICHORT,0.0
flux,RBK_L1,0.0
flux,RBP4E,0.0
flux,NTD2,0.0
flux,NTD4,0.0
flux,NTD5,0.0
flux,NTD6,0.0
flux,LGTHL,0.0
flux,PYDXPP,0.0
flux,PDXPP,0.0
flux,HACD6,0.134626506227619
flux,ECOAH1,0.172306589450614
flux,ECOAH2,0.172306589450727
flux,ECOAH3,0.172306589450727
flux,UGLT,0.0
flux,DXPS,0.00137262330305827
flux,CDPMEK,0.00115668327019619
flux,MECDPS,0.00115668327019619
flux,DDGLK,0.0
flux,XYLI2,0.0
flux,PMANM,0.0
flux,ICL,0.0
flux,GLYCL,0.0262461553156727
flux,CMPN,0.0
flux,HCYSMT,0.0
flux,UDPG4E,0.0
flux,LACZ,0.0
flux,TRE6PH,0.0
flux,XYLI1,0.0
flux,PPC,1.43325258273478
flux,ALDD4,0.0
flux,G3PT,0.0
flux,CINNDO,0.0
flux,DHPPD,0.0
flux,DHCIND,0.0
flux,CITL,0.0
flux,GOFUCR,0.0
flux,PYDXK,0.0
flux,GTPCII2,0.000215940032862005
flux,URIC,0.0
flux,SADT2,0.119823478056311
flux,LCARS,0.0
flux,ALCD19,0.0
flux,RMPA,0.0
flux,SBTPD,0.0
flux,PFK_2,0.0
flux,GLTPD,0.0
flux,TGBPA,0.0
flux,MANAO,0.0
flux,TAGURr,0.0
flux,PGLYCP,0.0
flux,GLXCL,0.0
flux,TARTD,0.0
flux,GLCRAL,0.0
flux,KAS14,0.0
flux,EDTXS1,0.0
flux,EDTXS2,0.0
flux,EDTXS3,0.0
flux,EDTXS4,0.0
flux,EX_tmao_e,0.0
flux,NNDPR,0.00110294034586948
flux,HACD4,0.172306589450727
flux,HACD7,0.134626506227391
flux,AACPS1,0.0
flux,SDPDS,0.179602554372544
flux,DMSOR1,0.0
flux,DKGLCNR2y,0.0
flux,2DGULRy,0.0
flux,RZ5PP,0.0
flux,NTD9,0.0
flux,NTD10,0.0
flux,ADPT,0.0
flux,ADK1,0.000357345871634607
flux,OCTDPS,0.000107970016431038
flux,EX_26dap__M_e,0.0
flux,EX_acnam_e,0.0
flux,EX_amp_e,0.0
flux,EX_dha_e,0.0
flux,EX_fuc__L_e,0.0
flux,EX_glyald_e,0.0
flux,AACPS2,0.0
flux,AACPS3,0.0617937096729173
flux,AACPS4,0.0728327965544272
flux,EX_rmn_e,0.0
flux,EX_ttdca_e,0.0
flux,AMANK,0.0
flux,EX_glyclt_e,0.0
flux,EX_g6p_e,0.0
flux,EX_2ddglcn_e,0.0
flux,EX_galct__D_e,0.0
flux,EX_idon__L_e,0.0
flux,EX_indole_e,0.0
flux,EX_3hcinnm_e,0.0
flux,EX_acmana_e,0.0
flux,EX_galur_e,0.0
flux,EX_but_e,0.0
flux,EX_cbl1_e,0.0
flux,ACNML,0.0
flux,CAT,0.0
flux,SERASr,0.0
flux,DMSOR2,0.0
flux,ACMAMUT,0.0
flux,DDGALK,0.0
flux,AB6PGH,0.0
flux,AMALT1,0.0
flux,MLTP2,0.0
flux,PACCOAL,0.0
flux,GP4GH,0.0
flux,ACGAMT,0.0
flux,AADDGT,0.0
flux,EX_gbbtn_e,0.0
flux,EX_tma_e,0.0
flux,GMHEPK,0.0
flux,EX_malttr_e,0.0
flux,TRE6PS,0.0
flux,UDCPDP,0.0134541292223574
flux,TREH,0.0
flux,CYTK1,0.0876363088979133
flux,CYTK2,0.0
flux,GK1,0.117763816846036
flux,HACD1,0.172306589450614
flux,HACD2,0.172306589450727
flux,EX_hdcea_e,0.0
flux,ACACCT,0.0
flux,BUTCT,0.0
flux,2DGULRx,0.0
flux,G1PTT,0.0
flux,TDPGDH,0.0
flux,UDPGALM,0.0
flux,TDPDRE,0.0
flux,TDPDRR,0.0
flux,G3PD6,0.0
flux,ALLTN,0.0
flux,UAPGR,0.0134541292223574
flux,NDPK7,0.0
flux,AOBUTDs,0.0
flux,GLYAT,0.0
flux,ADNUC,0.0
flux,GMHEPPA,0.0
flux,S7PI,0.0
flux,TRPS3,0.0275217024394148
flux,CRNBTCT,0.0
flux,CRNCBCT,0.0
flux,CRNCDH,0.0
flux,FADRx,1.05834340455889
flux,GTPDPK,0.0
flux,NADN,0.0
flux,NDPK2,0.205909473084148
flux,NDPK3,-6.32617710602176
flux,NDPK4,0.0126688047081416
flux,FCLT,0.000107970016431038
flux,HBZOPT,0.000107970016431038
flux,PNTK,0.000326330902447141
flux,DPCOAK,0.000326330902447141
flux,HETZK,0.0
flux,KDOPS,0.0188400416115003
flux,KDOPP,0.0188400416115003
flux,AST,0.0
flux,SGDS,0.0
flux,CYNTAH,0.0
flux,GSPMDA,0.0
flux,GSPMDS,0.0
flux,GUAD,0.0
flux,TMAOR1,0.0
flux,TMAOR2,0.0
flux,DGK1,0.0
flux,DTMPK,0.0126688047082553
flux,NDPK1,0.206263104590562
flux,TRDR,0.119823478056308
flux,PGMT,0.0
flux,FRUK,0.0
flux,RHCCE,0.000216908373816615
flux,KG6PDC,0.0
flux,X5PL3E,0.0
flux,DOGULNR,0.0
flux,BETALDHx,0.0
flux,BETALDHy,0.0
flux,MLTG3,0.0
flux,DKGLCNR1,0.0
flux,NADTRHD,0.0
flux,FMNRx2,0.0
flux,ACPS1,0.0
flux,EX_nmn_e,0.0
flux,EX_urea_e,0.0
flux,GMPS2,0.0
flux,AMPN,0.0
flux,GSNK,0.0
flux,EX_f6p_e,0.0
flux,ADCS,0.00032391004936907
flux,ADCL,0.00032391004936907
flux,DHAPT,9.19276521992508
flux,EX_lac__D_e,0.0
flux,UMPK,0.183035323055833
flux,DDPGALA,0.0
flux,DURIK1,0.0
flux,UPPRT,0.0
flux,CTPS2,0.0777214658636333
flux,NTD1,0.0
flux,NTD7,0.0
flux,PAPPT3,0.0134541292223574
flux,UAGPT3,0.0134541292223574
flux,EX_ttdcea_e,0.0
flux,F6PA,9.19276521992504
flux,AGMHE,0.0
flux,GMHEPAT,0.0
flux,EX_h2s_e,0.0
flux,EX_gthrd_e,0.0
flux,IDOND,0.0
flux,IDOND2,0.0
flux,GLYCLTDx,0.0
flux,HPYRRy,0.0
flux,ACODA,0.143213753812403
flux,ADA,0.0
flux,DADA,0.0
flux,ADD,0.0
flux,ADSS,0.144914160524661
flux,AGDC,0.0
flux,ASNN,0.0
flux,ASNS2,0.116711714398134
flux,ASPCT,0.16016117302848
flux,DMPPS,0.00115668327019619
flux,MCOATA,0.0376820199047643
flux,IPDPS,0.0
flux,DAPE,0.179602554372536
flux,DHDPRy,0.179602554372544
flux,HSK,0.263493320457744
flux,SDPTA,-0.179602554372423
flux,THRS,0.263493320457744
flux,HSST,0.0745191623269845
flux,PPNDH,0.0896998434712839
flux,DDPA,0.184526568126611
flux,NMNDA,0.0
flux,NNAM,0.0
flux,P5CD,0.0
flux,SPMDAT1,0.0
flux,SPMDAT2,0.0
flux,TDPADGAT,0.0
flux,MALS,0.0
flux,TRE6PP,0.0
flux,EX_met__D_e,0.0
flux,EX_tartr__L_e,0.0
flux,EX_taur_e,0.0
flux,EX_maltpt_e,0.0
flux,EX_glcur_e,0.0
flux,ADPRDP,0.0
flux,ARAI,0.0
flux,M1PD,0.0
flux,G3PD2,-0.0673132531134115
flux,GALS3,0.0
flux,FCI,0.0
flux,FCLK,0.0
flux,FCLPA,0.0
flux,ACCOAL,0.0
flux,GALUi,0.0
flux,U23GAAT,0.0188400416115003
flux,UAAGDS,0.0134541292223574
flux,UAMAS,0.0134541292223574
flux,UAMAGS,0.0134541292223574
flux,UGLYCH,0.0
flux,OP4ENH,0.0
flux,HOPNTAL,0.0
flux,3HPPPNH,0.0
flux,AKGDH,0.0
flux,HPYRRx,0.0
flux,GLYCDx,0.0
flux,ASP1DC,0.000326330902447141
flux,UGMDDS,0.0134541292223574
flux,UHGADA,0.0188400416115003
flux,UAGAAT,0.0188400416113836
flux,ATPPRT,0.0458693426755323
flux,HISTD,0.0458693426755323
flux,IGPDH,0.0458693426755323
flux,PRPPS,-0.817945756541349
flux,PRATPP,0.0458693426755323
flux,PRMICI,0.0458693426755872
flux,SERAT,0.119823478056105
flux,CYSS,0.119823478056311
flux,BPNT,0.119823478056311
flux,PAPSR,0.119823478056308
flux,ASPK,0.517615037157157
flux,ASAD,-0.51761503715727
flux,DAPDC,0.166148425150186
flux,EX_mmet_e,0.0
flux,METAT,0.000434785088587768
flux,ASCBPL,0.0
flux,ACBIPGT,0.0
flux,ADOCBLS,0.0
flux,ADOCBIK,0.0
flux,TMPK,0.000107970016431038
flux,HPPPNDO,0.0
flux,DHCINDO,0.0
flux,HKNDDH,0.0
flux,HKNTDH,0.0
flux,GLYCK2,0.0
flux,ENTCS,0.0
flux,SULR,0.119823478056311
flux,MANPGH,0.0
flux,URDGLYCD,0.0
flux,CBMKr,0.303374926840661
flux,AMANAPEr,0.0
flux,ACM6PH,0.0
flux,NNATr,0.00110294034584513
flux,CYTDH,0.0
flux,PSERT,0.831724749730381
flux,AIRC2,0.216808634694889
flux,GAPD,18.4494865542151
flux,HEX1,9.99999999999932
flux,GND,1.15780974874254
flux,TAUDO,0.0
flux,DM_amob_c,9.6834095453846e-07
flux,ME2,0.0
flux,ARGSL,0.143213753812347
flux,CBPS,0.0
flux,GLU5K,0.10702830485275
flux,IPPS,0.218133809294583
flux,EX_mg2_e,-0.00420017889030078
flux,ACOATA,0.0
flux,MLTG2,0.0
flux,MLTG1,0.0
flux,AMALT3,0.0
flux,MLTP3,0.0
flux,SPODM,0.0
flux,AHCYSNS,0.000216908373816615
flux,TMK,0.0
flux,NTPP4,0.0
flux,NTPP3,0.0
flux,NTPP6,0.0
flux,NTPP7,0.0
flux,NTPP8,0.0
flux,P5CR,0.10702830485275
flux,CYANST,0.0
flux,DHPPDA2,0.000215940032862005
flux,G5SADs,0.10702830485275
flux,GMAND,0.0
flux,PPCSCT,0.0
flux,CYTD,0.0
flux,DCYTD,0.0
flux,DBTS,9.6834095453846e-07
flux,DCTPD,0.0
flux,DHDPS,0.179602554372544
flux,G1PACT,0.0457483000563544
flux,GART,0.00118767018110271
flux,CSND,0.0
flux,GF6PTA,0.0457483000563544
flux,H2SO,0.0
flux,GLUCYS,0.0
flux,GLUN,0.0
flux,GLUPRT,0.216916604711328
flux,GMPR,0.0
flux,NADS1,0.00110294034586948
flux,NTRIR2x,0.0
flux,OCBT,0.14321375381212
flux,GARFT,0.215728934530148
flux,GPDDA1,0.0
flux,GPDDA2,0.0
flux,PHETA1,-0.0896998434712941
flux,PPND,0.0668731421499488
flux,TRPS1,0.0
flux,PRAMPC,0.0458693426755323
flux,MCITL2,0.0
flux,DXYLK,0.0
flux,MDH3,0.0
flux,SOTA,0.0
flux,SGSAD,0.0
flux,PTA2,0.0
flux,MDH2,19.3469906765055
flux,ACOTA,-0.143213753812347
flux,GPDDA5,0.0
flux,PDX5PS,0.000107970016431038
flux,PPBNGS,0.000863760131448306
flux,PPNCL2,0.000326330902447141
flux,PRAGSr,0.216916604711287
flux,PRFGS,0.21691660471132
flux,EX_acac_e,0.0
flux,ETHAAL,0.0
flux,MAN1PT2,0.0
flux,AP4AH,0.0
flux,AP5AH,0.0
flux,ADNCYC,0.0
flux,MI1PP,0.0
flux,MCITS,0.0
flux,PPAKr,0.0
flux,NTP3,0.0
flux,PPM2,0.0
flux,MOAT2,0.00942002080575014
flux,EX_adn_e,0.0
flux,EX_ins_e,0.0
flux,G6PDH2r,1.15780974874258
flux,NADH5,0.0
flux,MOHMT,0.000326330902447141
flux,EX_glyc3p_e,0.0
flux,EX_lcts_e,0.0
flux,EX_nac_e,0.0
flux,EX_ocdca_e,0.0
flux,GMPS,0.117763816846015
flux,FTHFLi,0.0
flux,UDPGD,0.0
flux,GLCRD,0.0
flux,PPPNDO,0.0
flux,CHRPL,0.000107970016431038
flux,TDPAGTA,0.0
flux,UACMAMO,0.0
flux,FBA3,0.0
flux,PMPK,0.000107970016431038
flux,LCADi,0.0
flux,ADK3,0.000344928982372039
flux,GLUDC,0.0
flux,BSORy,0.0
flux,ADSK,0.119823478056311
flux,HSDy,-0.338012482784734
flux,CYSTL,0.0745191623269844
flux,SHSL1,0.0745191623269845
flux,SSALy,0.0
flux,EX_dad_2_e,0.0
flux,EX_ser__D_e,0.0
flux,EX_gam6p_e,0.0
flux,EX_15dap_e,0.0
flux,EX_ocdcea_e,0.0
flux,EX_cynt_e,0.0
flux,EX_galctn__D_e,0.0
flux,EX_glyb_e,0.0
flux,3HCINNMH,0.0
flux,BSORx,0.0
flux,NMNt7pp,0.0
flux,GLUtex,0.0
flux,GLYtex,0.0
flux,GLYALDtex,0.0
flux,GLYBtex,0.0
flux,GLYCtex,0.0
flux,GLYC3Ptex,0.0
flux,GLYCLTtex,0.0
flux,GTPtex,0.0
flux,GUAtex,0.0
flux,Htex,-16.7506497608077
flux,H2tex,0.0
flux,H2Otex,-28.3088332972665
flux,FACOAL160t2pp,0.0
flux,FACOAL180t2pp,0.0
flux,SPODMpp,0.0
flux,NO3R1bpp,0.0
flux,O2tpp,14.4900000000002
flux,PHYTSpp,0.0
flux,PPTHpp,0.0
flux,PYRt2rpp,0.0
flux,NO3R2pp,0.0
flux,NTP3pp,0.0
flux,NO3R2bpp,0.0
flux,THD2pp,3.58111574327454
flux,TMAOR1pp,0.0
flux,TMAOR2pp,0.0
flux,XANtpp,0.0
flux,DAPtex,0.0
flux,12PPDStex,0.0
flux,DDGLCNtex,0.0
flux,26DAHtex,0.0
flux,HCINNMtex,0.0
flux,HPPPNtex,0.0
flux,ACtex,-12.3018982316464
flux,ACALDtex,0.0
flux,ACMANAtex,0.0
flux,ACMUMtex,0.0
flux,ACACT7r,0.134626506227391
flux,PSP_L,0.831724749730381
flux,ACACT2r,0.172306589450727
flux,ACACT3r,0.172306589450727
flux,ACACT4r,0.172306589450727
flux,SUCCt2_2pp,0.0
flux,SUCFUMtpp,0.0
flux,SUCptspp,0.0
flux,SULabcpp,0.0
flux,TSULabcpp,0.0
flux,TARTRt7pp,0.0
flux,AHGDx,0.0
flux,TAURabcpp,0.0
flux,THMDt2pp_copy1,0.0
flux,EX_ca2_e,-0.00252010733390762
flux,EX_so3_e,0.0
flux,Kt2pp,0.0945066879696128
flux,AKGt2rpp,0.0
flux,XYLt2pp,0.0
flux,EX_ascb__L_e,0.0
flux,EX_ala_B_e,0.0
flux,EX_agm_e,0.0
flux,EX_minohp_e,0.0
flux,EX_ppt_e,0.0
flux,EX_hxa_e,0.0
flux,EX_lyx__L_e,0.0
flux,EX_acmum_e,0.0
flux,EX_dca_e,0.0
flux,EX_all__D_e,0.0
flux,EX_octa_e,0.0
flux,EX_xylu__L_e,0.0
flux,EX_gdp_e,0.0
flux,EX_gtp_e,0.0
flux,THMabcpp,0.0
flux,THMDt2pp_copy2,0.0
flux,THRabcpp,0.0
flux,TREptspp,0.0
flux,TRPt2rpp,0.0
flux,TYRt2rpp,0.0
flux,URIt2pp_copy1,0.0
flux,URIt2pp_copy2,0.0
flux,VALabcpp,0.0
flux,XTSNt2rpp,0.0
flux,XYLabcpp,0.0
flux,XYLUt2pp,0.0
flux,THRt4pp,0.0
flux,EX_fruur_e,0.0
flux,GALtex,0.0
flux,GALCTtex,0.0
flux,GALCTNtex,0.0
flux,GALTtex,0.0
flux,GALURtex,0.0
flux,GTPCI,0.000323910049497416
flux,FDMO,0.0
flux,FEOXAMabcpp,0.0
flux,CBL1abcpp,0.0
flux,ACACt2pp,0.0
flux,ACGAptspp,0.0
flux,ACMANAptspp,0.0
flux,ACNAMt2pp,0.0
flux,CHOLD,0.0
flux,DRPA,0.0
flux,TKT2,0.106006320315373
flux,EX_ch4_e,0.0
flux,FEENTERabcpp,0.0
flux,FECRMabcpp,0.0
flux,GAMtex,0.0
flux,GBBTNtex,0.0
flux,ARBt2rpp,0.0
flux,DAPabcpp,0.0
flux,CO2tpp,-15.523229723998
flux,DHAtpp,0.0
flux,DMSOR1pp,0.0
flux,ARGabcpp,0.0
flux,ARGAGMt7pp,0.0
flux,ASCBptspp,0.0
flux,ASNt2rpp,0.0
flux,ASPabcpp,0.0
flux,ASPt2pp,0.0
flux,ASPt2_2pp,0.0
flux,ASPt2_3pp,0.0
flux,HIStex,0.0
flux,HXAtex,0.0
flux,HYXNtex,0.0
flux,IDONtex,0.0
flux,ILEtex,0.0
flux,INSTtex,0.0
flux,INStex,0.0
flux,Ktex,0.094506687969556
flux,D_LACtex,0.0
flux,NTD8pp,0.0
flux,FRULYStex,0.0
flux,EX_fad_e,0.0
flux,GALCTt2rpp,0.0
flux,GALt2pp,0.0
flux,ASPtex,0.0
flux,ABUTt2pp,0.0
flux,CYSabcpp,0.0
flux,SBTptspp,0.0
flux,TREHpp,0.0
flux,CYTBDpp,0.0
flux,CYTBD2pp,0.114009174507025
flux,ACALDtpp,0.0
flux,ACt2rpp,-12.3018982316464
flux,EX_fe3dcit_e,0.0
flux,EX_fe3hox_e,0.0
flux,EX_fecrm_e,0.0
flux,EX_feenter_e,0.0
flux,EX_feoxam_e,0.0
flux,EX_cbi_e,0.0
flux,EX_arbtn_fe3_e,0.0
flux,EX_cpgn_e,0.0
flux,EX_adocbl_e,0.0
flux,ATPS4rpp,23.9448096715727
flux,INDOLEtex,0.0
flux,L_LACtex,0.0
flux,ACt4pp,0.0
flux,ADEt2rpp,0.0
flux,ADNt2pp_copy1,0.0
flux,ADNt2pp_copy2,0.0
flux,ALAabcpp,0.0
flux,ALLabcpp,0.0
flux,ALLTNt2rpp,0.0
flux,ARBabcpp,0.0
flux,ECOAH8,0.0
flux,GLCDpp,0.0
flux,GUAtpp,0.0
flux,HYD2pp,0.0
flux,HYXNtpp,0.0
flux,NACtpp,0.0
flux,FE3DCITabcpp,0.0
flux,CPGNtonex,0.0
flux,GLCRtex,0.0
flux,GLCNtex,0.0
flux,GLCURtex,0.0
flux,GLNtex,0.0
flux,O2tex,14.49
flux,EX_ppa_e,0.0
flux,OCTAtex,0.0
flux,ORNtex,0.0
flux,ECOAH5,0.172306589450841
flux,DHFS,0.00032391004936907
flux,CITt7pp,0.0
flux,CRNt7pp,0.0
flux,EX_ni2_e,-0.000156387064157961
flux,EX_no_e,0.0
flux,CHLabcpp,0.0
flux,DGSNt2pp,0.0
flux,DINSt2pp,0.0
flux,DURIt2pp,0.0
flux,FE2abcpp,0.0
flux,FRUptspp,0.0
flux,FUCtpp,0.0
flux,FUMt2_2pp,0.0
flux,FUMt2_3pp,0.0
flux,FEENTERtonex,0.0
flux,CSNt2pp,0.0
flux,CYNTt2pp,0.0
flux,CYTDt2pp_copy1,0.0
flux,CYTDt2pp_copy2,0.0
flux,DADNt2pp,0.0
flux,DCYTt2pp,0.0
flux,DDGLCNt2rpp,0.0
flux,RMNtex,0.0
flux,EX_meoh_e,9.68340982304239e-07
flux,MALTTRtexi,0.0
flux,MALTTTRtexi,0.0
flux,MALTPTtexi,0.0
flux,MALTtexi,0.0
flux,GLCtex_copy1,0.0
flux,FE3DCITtonex,0.0
flux,PHEtex,0.0
flux,PItex,0.467033747396044
flux,ACGAMK,0.0
flux,METS,0.0747360707008011
flux,EX_cu2_e,-0.000343276868534304
flux,CYSabc2pp,0.0
flux,PRASCSi,0.216808634695004
flux,TRSARr,0.0
flux,LYXI,0.0
flux,EX_pheme_e,0.0
flux,PNTOtex,0.0
flux,PPPNtex,0.0
flux,PPTtex,0.0
flux,PTRCtex,0.0
flux,PYRtex,0.0
flux,DSERtex,0.0
flux,SERtex,0.0
flux,SO4tex,0.121923809586705
flux,SPMDtex,0.0
